#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log N/O: -2.0 - 0.0, log U: -4.0 - -1.5
# SED: POPSTAR, Chabrier IMF, age = 1 Myr
# Plane-parallel geometry
#
12+log(O/H)     	 log(N/O)        	 log(U)          	 OII_3727        	 NeIII_3868      	 OIII_4363       	 HeI_4471        	 HeII_4686       	 OIII_5007       	 NII_5755        	 HeI_5876        	 SIII_6312       	 NII_6584        	 HeI_6678        	 SII_6717,31     	 ArIII_7135      	 OII_7325        	 SIII_9069      	source
7.7000 -2.0000 -3.5000 2.2226 0.0758 0.0056 0.0226 0.0000 0.4601 0.0000 0.0580 0.0071 0.0301 0.0163 0.3976 0.0384 0.0526 0.0684	HII
7.7000 -2.0000 -3.2500 2.0409 0.1071 0.0143 0.0223 0.0000 1.0384 0.0000 0.0571 0.0100 0.0251 0.0161 0.3069 0.0430 0.0514 0.0875	HII
7.7000 -2.0000 -3.0000 1.6217 0.1415 0.0280 0.0220 0.0000 1.8303 0.0000 0.0564 0.0130 0.0186 0.0159 0.2276 0.0471 0.0431 0.1049	HII
7.7000 -2.0000 -2.7500 1.1676 0.1773 0.0451 0.0218 0.0000 2.6608 0.0000 0.0558 0.0158 0.0128 0.0157 0.1644 0.0504 0.0325 0.1185	HII
7.7000 -2.0000 -2.5000 0.8068 0.2137 0.0642 0.0216 0.0000 3.4310 0.0000 0.0554 0.0182 0.0086 0.0155 0.1175 0.0521 0.0233 0.1264	HII
7.7000 -2.0000 -2.2500 0.5579 0.2502 0.0847 0.0215 0.0000 4.1215 0.0000 0.0551 0.0196 0.0058 0.0154 0.0846 0.0512 0.0167 0.1271	HII
7.7000 -2.0000 -2.0000 0.3962 0.2866 0.1063 0.0214 0.0000 4.7458 0.0000 0.0549 0.0198 0.0041 0.0153 0.0622 0.0478 0.0122 0.1204	HII
7.7000 -2.0000 -1.7500 0.2923 0.3229 0.1296 0.0212 0.0000 5.3288 0.0000 0.0547 0.0187 0.0030 0.0152 0.0473 0.0424 0.0091 0.1079	HII
7.7000 -2.0000 -1.5000 0.2240 0.3590 0.1543 0.0211 0.0000 5.8808 0.0000 0.0545 0.0169 0.0023 0.0152 0.0375 0.0363 0.0061 0.0925	HII
7.8000 -2.0000 -4.0000 2.1983 0.0366 0.0000 0.0233 0.0000 0.0613 0.0000 0.0597 0.0035 0.0374 0.0169 0.7064 0.0284 0.0435 0.0420	HII
7.8000 -2.0000 -3.7500 2.5104 0.0582 0.0020 0.0230 0.0000 0.1923 0.0000 0.0590 0.0056 0.0385 0.0167 0.6016 0.0327 0.0537 0.0607	HII
7.8000 -2.0000 -3.5000 2.6395 0.0881 0.0062 0.0227 0.0000 0.5369 0.0000 0.0581 0.0083 0.0367 0.0164 0.4878 0.0371 0.0606 0.0830	HII
7.8000 -2.0000 -3.2500 2.4238 0.1241 0.0156 0.0224 0.0000 1.2081 0.0000 0.0573 0.0115 0.0308 0.0162 0.3763 0.0413 0.0592 0.1059	HII
7.8000 -2.0000 -3.0000 1.9282 0.1631 0.0302 0.0221 0.0000 2.1208 0.0000 0.0567 0.0149 0.0229 0.0159 0.2787 0.0451 0.0496 0.1265	HII
7.8000 -2.0000 -2.7500 1.3923 0.2030 0.0481 0.0219 0.0000 3.0718 0.0000 0.0562 0.0180 0.0157 0.0158 0.2010 0.0481 0.0375 0.1424	HII
7.8000 -2.0000 -2.5000 0.9634 0.2429 0.0678 0.0218 0.0000 3.9429 0.0000 0.0558 0.0205 0.0106 0.0156 0.1435 0.0495 0.0270 0.1513	HII
7.8000 -2.0000 -2.2500 0.6668 0.2828 0.0887 0.0216 0.0000 4.7218 0.0000 0.0555 0.0220 0.0072 0.0155 0.1030 0.0487 0.0194 0.1519	HII
7.8000 -2.0000 -2.0000 0.4737 0.3225 0.1109 0.0215 0.0000 5.4230 0.0000 0.0553 0.0222 0.0050 0.0154 0.0757 0.0454 0.0142 0.1439	HII
7.8000 -2.0000 -1.7500 0.3493 0.3623 0.1346 0.0214 0.0000 6.0758 0.0000 0.0551 0.0211 0.0037 0.0154 0.0576 0.0404 0.0106 0.1291	HII
7.8000 -2.0000 -1.5000 0.2677 0.4026 0.1603 0.0213 0.0000 6.7035 0.0000 0.0549 0.0190 0.0028 0.0153 0.0455 0.0346 0.0083 0.1108	HII
7.9000 -2.0000 -4.0000 2.5532 0.0414 0.0000 0.0233 0.0000 0.0704 0.0000 0.0598 0.0040 0.0449 0.0169 0.8543 0.0430 0.0486 0.0504	HII
7.9000 -2.0000 -3.7500 2.9159 0.0660 0.0021 0.0231 0.0000 0.2201 0.0000 0.0591 0.0063 0.0464 0.0167 0.7292 0.0494 0.0600 0.0729	HII
7.9000 -2.0000 -3.5000 3.0652 0.0999 0.0065 0.0228 0.0000 0.6120 0.0000 0.0583 0.0095 0.0443 0.0165 0.5922 0.0560 0.0676 0.0994	HII
7.9000 -2.0000 -3.2500 2.8172 0.1403 0.0162 0.0225 0.0000 1.3712 0.0000 0.0576 0.0130 0.0374 0.0162 0.4568 0.0621 0.0661 0.1266	HII
7.9000 -2.0000 -3.0000 2.2475 0.1833 0.0311 0.0222 0.0000 2.3988 0.0000 0.0570 0.0166 0.0278 0.0160 0.3381 0.0675 0.0555 0.1505	HII
7.9000 -2.0000 -2.7500 1.6281 0.2264 0.0490 0.0221 0.0000 3.4593 0.0000 0.0565 0.0199 0.0192 0.0159 0.2436 0.0716 0.0422 0.1686	HII
7.9000 -2.0000 -2.5000 1.1308 0.2692 0.0685 0.0219 0.0000 4.4271 0.0000 0.0561 0.0226 0.0129 0.0158 0.1736 0.0735 0.0306 0.1787	HII
7.9000 -2.0000 -2.2500 0.7845 0.3118 0.0892 0.0218 0.0000 5.2865 0.0000 0.0559 0.0241 0.0087 0.0157 0.1246 0.0723 0.0220 0.1791	HII
7.9000 -2.0000 -2.0000 0.5581 0.3544 0.1113 0.0217 0.0000 6.0666 0.0000 0.0557 0.0243 0.0061 0.0156 0.0914 0.0676 0.0160 0.1696	HII
7.9000 -2.0000 -1.7500 0.4119 0.3977 0.1351 0.0216 0.0000 6.7983 0.0000 0.0555 0.0231 0.0045 0.0155 0.0695 0.0602 0.0122 0.1525	HII
7.9000 -2.0000 -1.5000 0.3160 0.4423 0.1613 0.0215 0.0000 7.5088 0.0000 0.0554 0.0210 0.0034 0.0155 0.0548 0.0518 0.0095 0.1313	HII
8.0000 -2.0000 -4.0000 2.9042 0.0459 0.0000 0.0233 0.0000 0.0792 0.0000 0.0598 0.0044 0.0533 0.0169 1.0218 0.0404 0.0527 0.0597	HII
8.0000 -2.0000 -3.7500 3.3226 0.0734 0.0021 0.0231 0.0000 0.2472 0.0000 0.0593 0.0071 0.0552 0.0168 0.8758 0.0466 0.0653 0.0864	HII
8.0000 -2.0000 -3.5000 3.4897 0.1108 0.0066 0.0229 0.0000 0.6830 0.0010 0.0586 0.0105 0.0529 0.0165 0.7122 0.0527 0.0734 0.1177	HII
8.0000 -2.0000 -3.2500 3.2074 0.1549 0.0161 0.0226 0.0000 1.5202 0.0000 0.0579 0.0143 0.0448 0.0163 0.5494 0.0582 0.0715 0.1492	HII
8.0000 -2.0000 -3.0000 2.5677 0.2009 0.0306 0.0224 0.0000 2.6467 0.0000 0.0573 0.0181 0.0335 0.0161 0.4061 0.0629 0.0604 0.1766	HII
8.0000 -2.0000 -2.7500 1.8699 0.2464 0.0478 0.0222 0.0000 3.8071 0.0000 0.0568 0.0215 0.0232 0.0160 0.2923 0.0663 0.0462 0.1970	HII
8.0000 -2.0000 -2.5000 1.3057 0.2912 0.0666 0.0220 0.0000 4.8636 0.0000 0.0565 0.0241 0.0156 0.0159 0.2083 0.0679 0.0337 0.2083	HII
8.0000 -2.0000 -2.2500 0.9093 0.3357 0.0864 0.0219 0.0000 5.7983 0.0000 0.0562 0.0257 0.0106 0.0158 0.1494 0.0668 0.0245 0.2085	HII
8.0000 -2.0000 -2.0000 0.6488 0.3812 0.1079 0.0218 0.0000 6.6547 0.0000 0.0561 0.0259 0.0074 0.0157 0.1095 0.0626 0.0179 0.1976	HII
8.0000 -2.0000 -1.7500 0.4798 0.4279 0.1313 0.0217 0.0000 7.4681 0.0000 0.0559 0.0248 0.0054 0.0157 0.0832 0.0560 0.0137 0.1780	HII
8.0000 -2.0000 -1.5000 0.3687 0.4767 0.1574 0.0216 0.0000 8.2694 0.0000 0.0558 0.0227 0.0041 0.0156 0.0657 0.0484 0.0108 0.1537	HII
