#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log N/O: -2.0 - 0.0, log U: -4.0 - -0.5
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -0.8
# Plane-parallel geometry, stop criterion: 2% free electrons
#
12+log(O/H)     	 log(N/O)        	 log(U)          	 OII_3727        	 NeIII_3868      	 OIII_4363       	 HeI_4471        	 HeII_4686       	 OIII_5007       	 NII_5755        	 HeI_5876        	 SIII_6312       	 NII_6584        	 HeI_6678        	 SII_6717,31     	 ArIII_7135      	 OII_7325        	 SIII_9069      	source
8.3000000 	 -1.5000000 	 -1.5000000 	 1.3310000 	 0.9771000 	 0.3489000 	 0.0364000 	 0.0066000 	 0.0080000 	 1.2861000 	 0.0039000 	 0.0173000 	 3.1454000 	 0.2097000 	 0.2272000 	 0.5597000 	 0.7253000 	 0.0212000	AGN
8.3000000 	 -1.5000000 	 -1.0000000 	 2.0852000 	 1.0940000 	 0.3436000 	 0.0118000 	 0.0067000 	 0.0022000 	 0.4602000 	 0.0040000 	 0.0176000 	 3.2721000 	 0.2084000 	 0.1416000 	 0.8737000 	 0.2782000 	 0.0227000	AGN
8.3000000 	 -1.5000000 	 -0.5000000 	 3.3986000 	 1.2012000 	 0.3275000 	 0.0059000 	 0.0079000 	 0.0000000 	 0.2450000 	 0.0038000 	 0.0214000 	 3.4013000 	 0.2067000 	 0.0466000 	 1.4229000 	 0.0900000 	 0.0225000	AGN
8.3000000 	 -1.3750000 	 -4.0000000 	 2.6162000 	 2.4146000 	 0.3468000 	 0.0015000 	 0.0285000 	 0.0000000 	 0.1958000 	 0.0075000 	 0.0737000 	 2.9778000 	 0.4685000 	 0.0000000 	 1.1816000 	 0.0000000 	 0.0490000	AGN
8.3000000 	 -1.3750000 	 -3.7500000 	 2.1514000 	 2.7047000 	 0.3961000 	 0.0060000 	 0.0250000 	 0.0000000 	 0.6309000 	 0.0085000 	 0.0649000 	 2.9744000 	 0.4809000 	 0.0000000 	 0.9749000 	 0.0000000 	 0.0618000	AGN
8.3000000 	 -1.3750000 	 -3.5000000 	 1.7309000 	 2.7194000 	 0.4522000 	 0.0201000 	 0.0217000 	 0.0000000 	 1.7558000 	 0.0089000 	 0.0563000 	 2.9683000 	 0.4631000 	 0.0000000 	 0.7837000 	 0.0041000 	 0.0681000	AGN
8.3000000 	 -1.3750000 	 -3.2500000 	 1.3883000 	 2.3786000 	 0.5140000 	 0.0484000 	 0.0186000 	 0.0024000 	 3.5617000 	 0.0083000 	 0.0485000 	 2.9613000 	 0.4108000 	 0.0000000 	 0.6245000 	 0.0186000 	 0.0632000	AGN
8.3000000 	 -1.3750000 	 -3.0000000 	 1.1379000 	 1.9328000 	 0.5710000 	 0.0849000 	 0.0160000 	 0.0075000 	 5.3021000 	 0.0072000 	 0.0417000 	 2.9568000 	 0.3560000 	 0.0000000 	 0.5057000 	 0.0761000 	 0.0529000	AGN
8.3000000 	 -1.3750000 	 -2.7500000 	 0.9766000 	 1.5427000 	 0.5906000 	 0.1191000 	 0.0137000 	 0.0168000 	 6.2666000 	 0.0062000 	 0.0358000 	 2.9600000 	 0.3158000 	 0.0035000 	 0.4272000 	 0.2493000 	 0.0424000	AGN
8.3000000 	 -1.3750000 	 -2.5000000 	 0.8965000 	 1.2440000 	 0.5563000 	 0.1386000 	 0.0116000 	 0.0258000 	 6.2152000 	 0.0055000 	 0.0305000 	 2.9727000 	 0.2895000 	 0.0148000 	 0.3862000 	 0.5834000 	 0.0334000	AGN
8.3000000 	 -1.3750000 	 -2.2500000 	 0.8884000 	 1.0476000 	 0.4891000 	 0.1342000 	 0.0098000 	 0.0291000 	 5.2769000 	 0.0050000 	 0.0257000 	 2.9966000 	 0.2751000 	 0.0538000 	 0.3784000 	 0.9545000 	 0.0268000	AGN
8.3000000 	 -1.3750000 	 -2.0000000 	 0.9555000 	 0.9462000 	 0.4185000 	 0.1057000 	 0.0082000 	 0.0246000 	 3.7861000 	 0.0049000 	 0.0216000 	 3.0340000 	 0.2700000 	 0.1407000 	 0.4042000 	 1.1546000 	 0.0226000	AGN
8.3000000 	 -1.3750000 	 -1.7500000 	 1.1066000 	 0.9313000 	 0.3687000 	 0.0658000 	 0.0071000 	 0.0156000 	 2.3139000 	 0.0050000 	 0.0187000 	 3.0839000 	 0.2727000 	 0.2423000 	 0.4663000 	 1.0956000 	 0.0210000	AGN
8.3000000 	 -1.3750000 	 -1.5000000 	 1.3263000 	 0.9772000 	 0.3480000 	 0.0365000 	 0.0066000 	 0.0080000 	 1.2896000 	 0.0052000 	 0.0173000 	 3.1438000 	 0.2788000 	 0.2850000 	 0.5578000 	 0.8465000 	 0.0212000	AGN
8.3000000 	 -1.3750000 	 -1.5000000 	 1.3263000 	 0.9772000 	 0.3480000 	 0.0365000 	 0.0066000 	 0.0080000 	 1.2896000 	 0.0052000 	 0.0173000 	 3.1438000 	 0.2788000 	 0.2850000 	 0.5578000 	 0.8465000 	 0.0212000	AGN
8.3000000 	 -1.3750000 	 -1.5000000 	 1.3263000 	 0.9772000 	 0.3480000 	 0.0365000 	 0.0066000 	 0.0080000 	 1.2896000 	 0.0052000 	 0.0173000 	 3.1438000 	 0.2788000 	 0.2850000 	 0.5578000 	 0.8465000 	 0.0212000	AGN
8.3000000 	 -1.3750000 	 -1.0000000 	 2.0703000 	 1.0929000 	 0.3425000 	 0.0119000 	 0.0067000 	 0.0022000 	 0.4618000 	 0.0053000 	 0.0176000 	 3.2704000 	 0.2771000 	 0.1781000 	 0.8676000 	 0.3268000 	 0.0227000	AGN
8.3000000 	 -1.3750000 	 -0.5000000 	 3.3750000 	 1.2016000 	 0.3275000 	 0.0060000 	 0.0079000 	 0.0000000 	 0.2461000 	 0.0051000 	 0.0213000 	 3.3970000 	 0.2756000 	 0.0599000 	 1.4132000 	 0.1077000 	 0.0225000	AGN
8.3000000 	 -1.2500000 	 -4.0000000 	 2.6110000 	 2.4016000 	 0.3453000 	 0.0015000 	 0.0285000 	 0.0000000 	 0.1946000 	 0.0099000 	 0.0738000 	 2.9767000 	 0.6230000 	 0.0000000 	 1.1793000 	 0.0000000 	 0.0486000	AGN
8.3000000 	 -1.2500000 	 -3.7500000 	 2.1480000 	 2.6906000 	 0.3943000 	 0.0059000 	 0.0250000 	 0.0000000 	 0.6267000 	 0.0113000 	 0.0649000 	 2.9734000 	 0.6395000 	 0.0000000 	 0.9733000 	 0.0000000 	 0.0612000	AGN
8.3000000 	 -1.2500000 	 -3.5000000 	 1.7295000 	 2.7046000 	 0.4500000 	 0.0199000 	 0.0217000 	 0.0000000 	 1.7438000 	 0.0118000 	 0.0563000 	 2.9673000 	 0.6159000 	 0.0000000 	 0.7830000 	 0.0052000 	 0.0677000	AGN
8.3000000 	 -1.2500000 	 -3.2500000 	 1.3883000 	 2.3688000 	 0.5117000 	 0.0479000 	 0.0186000 	 0.0024000 	 3.5418000 	 0.0110000 	 0.0485000 	 2.9601000 	 0.5465000 	 0.0000000 	 0.6245000 	 0.0240000 	 0.0628000	AGN
8.3000000 	 -1.2500000 	 -3.0000000 	 1.1383000 	 1.9268000 	 0.5685000 	 0.0841000 	 0.0160000 	 0.0075000 	 5.2769000 	 0.0095000 	 0.0417000 	 2.9558000 	 0.4738000 	 0.0000000 	 0.5059000 	 0.0985000 	 0.0527000	AGN
8.3000000 	 -1.2500000 	 -2.7500000 	 0.9766000 	 1.5393000 	 0.5879000 	 0.1178000 	 0.0137000 	 0.0167000 	 6.2376000 	 0.0082000 	 0.0358000 	 2.9588000 	 0.4201000 	 0.0044000 	 0.4272000 	 0.3171000 	 0.0423000	AGN
8.3000000 	 -1.2500000 	 -2.5000000 	 0.8962000 	 1.2425000 	 0.5538000 	 0.1371000 	 0.0116000 	 0.0256000 	 6.1874000 	 0.0073000 	 0.0306000 	 2.9711000 	 0.3851000 	 0.0185000 	 0.3861000 	 0.7117000 	 0.0333000	AGN
8.3000000 	 -1.2500000 	 -2.2500000 	 0.8872000 	 1.0465000 	 0.4873000 	 0.1329000 	 0.0098000 	 0.0288000 	 5.2638000 	 0.0067000 	 0.0257000 	 2.9944000 	 0.3656000 	 0.0672000 	 0.3780000 	 1.1177000 	 0.0267000	AGN
8.3000000 	 -1.2500000 	 -2.0000000 	 0.9540000 	 0.9465000 	 0.4174000 	 0.1050000 	 0.0082000 	 0.0245000 	 3.7841000 	 0.0065000 	 0.0216000 	 3.0313000 	 0.3590000 	 0.1745000 	 0.4036000 	 1.3221000 	 0.0226000	AGN
8.3000000 	 -1.2500000 	 -1.7500000 	 1.1023000 	 0.9320000 	 0.3678000 	 0.0656000 	 0.0071000 	 0.0156000 	 2.3190000 	 0.0066000 	 0.0187000 	 3.0814000 	 0.3625000 	 0.2991000 	 0.4646000 	 1.2491000 	 0.0210000	AGN
8.3000000 	 -1.2500000 	 -1.5000000 	 1.3204000 	 0.9772000 	 0.3469000 	 0.0365000 	 0.0066000 	 0.0080000 	 1.2939000 	 0.0069000 	 0.0173000 	 3.1415000 	 0.3705000 	 0.3513000 	 0.5554000 	 0.9671000 	 0.0212000	AGN
8.3000000 	 -1.2500000 	 -1.5000000 	 1.3204000 	 0.9772000 	 0.3469000 	 0.0365000 	 0.0066000 	 0.0080000 	 1.2939000 	 0.0069000 	 0.0173000 	 3.1415000 	 0.3705000 	 0.3513000 	 0.5554000 	 0.9671000 	 0.0212000	AGN
8.3000000 	 -1.2500000 	 -1.5000000 	 1.3204000 	 0.9772000 	 0.3469000 	 0.0365000 	 0.0066000 	 0.0080000 	 1.2939000 	 0.0069000 	 0.0173000 	 3.1415000 	 0.3705000 	 0.3513000 	 0.5554000 	 0.9671000 	 0.0212000	AGN
8.3000000 	 -1.2500000 	 -1.0000000 	 2.0525000 	 1.0905000 	 0.3407000 	 0.0119000 	 0.0067000 	 0.0022000 	 0.4632000 	 0.0070000 	 0.0176000 	 3.2677000 	 0.3677000 	 0.2199000 	 0.8603000 	 0.3768000 	 0.0227000	AGN
8.3000000 	 -1.2500000 	 -0.5000000 	 3.3385000 	 1.1964000 	 0.3257000 	 0.0060000 	 0.0079000 	 0.0000000 	 0.2466000 	 0.0068000 	 0.0214000 	 3.3918000 	 0.3657000 	 0.0755000 	 1.3981000 	 0.1269000 	 0.0225000	AGN
8.3000000 	 -1.1250000 	 -4.0000000 	 2.6030000 	 2.3826000 	 0.3430000 	 0.0014000 	 0.0285000 	 0.0000000 	 0.1929000 	 0.0131000 	 0.0738000 	 2.9753000 	 0.8273000 	 0.0000000 	 1.1757000 	 0.0000000 	 0.0480000	AGN
8.3000000 	 -1.1250000 	 -3.7500000 	 2.1434000 	 2.6694000 	 0.3917000 	 0.0058000 	 0.0250000 	 0.0000000 	 0.6208000 	 0.0149000 	 0.0649000 	 2.9719000 	 0.8493000 	 0.0000000 	 0.9712000 	 0.0000000 	 0.0606000	AGN
8.3000000 	 -1.1250000 	 -3.5000000 	 1.7276000 	 2.6868000 	 0.4472000 	 0.0195000 	 0.0217000 	 0.0000000 	 1.7286000 	 0.0156000 	 0.0563000 	 2.9659000 	 0.8184000 	 0.0000000 	 0.7821000 	 0.0066000 	 0.0669000	AGN
8.3000000 	 -1.1250000 	 -3.2500000 	 1.3883000 	 2.3565000 	 0.5088000 	 0.0472000 	 0.0186000 	 0.0024000 	 3.5169000 	 0.0145000 	 0.0485000 	 2.9588000 	 0.7268000 	 0.0000000 	 0.6244000 	 0.0308000 	 0.0624000	AGN
8.3000000 	 -1.1250000 	 -3.0000000 	 1.1389000 	 1.9192000 	 0.5652000 	 0.0830000 	 0.0160000 	 0.0074000 	 5.2419000 	 0.0126000 	 0.0417000 	 2.9545000 	 0.6301000 	 0.0000000 	 0.5061000 	 0.1267000 	 0.0523000	AGN
8.3000000 	 -1.1250000 	 -2.7500000 	 0.9770000 	 1.5351000 	 0.5842000 	 0.1161000 	 0.0137000 	 0.0165000 	 6.1951000 	 0.0109000 	 0.0358000 	 2.9574000 	 0.5587000 	 0.0054000 	 0.4274000 	 0.3996000 	 0.0421000	AGN
8.3000000 	 -1.1250000 	 -2.5000000 	 0.8953000 	 1.2402000 	 0.5504000 	 0.1351000 	 0.0116000 	 0.0253000 	 6.1505000 	 0.0096000 	 0.0306000 	 2.9690000 	 0.5118000 	 0.0229000 	 0.3858000 	 0.8489000 	 0.0332000	AGN
8.3000000 	 -1.1250000 	 -2.2500000 	 0.8857000 	 1.0452000 	 0.4849000 	 0.1312000 	 0.0098000 	 0.0284000 	 5.2449000 	 0.0089000 	 0.0257000 	 2.9915000 	 0.4854000 	 0.0826000 	 0.3774000 	 1.2737000 	 0.0267000	AGN
8.3000000 	 -1.1250000 	 -2.0000000 	 0.9509000 	 0.9459000 	 0.4160000 	 0.1042000 	 0.0082000 	 0.0243000 	 3.7852000 	 0.0087000 	 0.0216000 	 3.0280000 	 0.4764000 	 0.2124000 	 0.4024000 	 1.4800000 	 0.0226000	AGN
8.3000000 	 -1.1250000 	 -1.7500000 	 1.0981000 	 0.9314000 	 0.3664000 	 0.0655000 	 0.0071000 	 0.0156000 	 2.3267000 	 0.0088000 	 0.0187000 	 3.0780000 	 0.4809000 	 0.3614000 	 0.4629000 	 1.3931000 	 0.0210000	AGN
8.3000000 	 -1.1250000 	 -1.5000000 	 1.3120000 	 0.9771000 	 0.3453000 	 0.0366000 	 0.0066000 	 0.0080000 	 1.3001000 	 0.0092000 	 0.0173000 	 3.1386000 	 0.4916000 	 0.4236000 	 0.5520000 	 1.0816000 	 0.0212000	AGN
8.3000000 	 -1.1250000 	 -1.5000000 	 1.3120000 	 0.9771000 	 0.3453000 	 0.0366000 	 0.0066000 	 0.0080000 	 1.3001000 	 0.0092000 	 0.0173000 	 3.1386000 	 0.4916000 	 0.4236000 	 0.5520000 	 1.0816000 	 0.0212000	AGN
8.3000000 	 -1.1250000 	 -1.5000000 	 1.3120000 	 0.9771000 	 0.3453000 	 0.0366000 	 0.0066000 	 0.0080000 	 1.3001000 	 0.0092000 	 0.0173000 	 3.1386000 	 0.4916000 	 0.4236000 	 0.5520000 	 1.0816000 	 0.0212000	AGN
8.3000000 	 -1.1250000 	 -1.0000000 	 2.0259000 	 1.0889000 	 0.3388000 	 0.0120000 	 0.0067000 	 0.0022000 	 0.4664000 	 0.0094000 	 0.0176000 	 3.2645000 	 0.4879000 	 0.2664000 	 0.8494000 	 0.4255000 	 0.0228000	AGN
8.3000000 	 -1.1250000 	 -0.5000000 	 3.2938000 	 1.1937000 	 0.3248000 	 0.0061000 	 0.0079000 	 0.0000000 	 0.2480000 	 0.0090000 	 0.0213000 	 3.3891000 	 0.4862000 	 0.0943000 	 1.3797000 	 0.1473000 	 0.0225000	AGN
8.3000000 	 -1.0000000 	 -4.0000000 	 2.5918000 	 2.3570000 	 0.3400000 	 0.0014000 	 0.0285000 	 0.0000000 	 0.1906000 	 0.0173000 	 0.0739000 	 2.9735000 	 1.0967000 	 0.0000000 	 1.1706000 	 0.0000000 	 0.0472000	AGN
8.3000000 	 -1.0000000 	 -3.7500000 	 2.1367000 	 2.6425000 	 0.3883000 	 0.0057000 	 0.0250000 	 0.0000000 	 0.6131000 	 0.0197000 	 0.0649000 	 2.9702000 	 1.1264000 	 0.0000000 	 0.9681000 	 0.0011000 	 0.0596000	AGN
8.3000000 	 -1.0000000 	 -3.5000000 	 1.7248000 	 2.6641000 	 0.4436000 	 0.0191000 	 0.0217000 	 0.0000000 	 1.7098000 	 0.0206000 	 0.0564000 	 2.9642000 	 1.0862000 	 0.0000000 	 0.7807000 	 0.0084000 	 0.0661000	AGN
8.3000000 	 -1.0000000 	 -3.2500000 	 1.3879000 	 2.3403000 	 0.5049000 	 0.0464000 	 0.0186000 	 0.0023000 	 3.4852000 	 0.0192000 	 0.0485000 	 2.9571000 	 0.9654000 	 0.0000000 	 0.6241000 	 0.0393000 	 0.0617000	AGN
8.3000000 	 -1.0000000 	 -3.0000000 	 1.1395000 	 1.9093000 	 0.5609000 	 0.0816000 	 0.0160000 	 0.0073000 	 5.1965000 	 0.0167000 	 0.0417000 	 2.9527000 	 0.8374000 	 0.0000000 	 0.5063000 	 0.1617000 	 0.0519000	AGN
8.3000000 	 -1.0000000 	 -2.7500000 	 0.9770000 	 1.5284000 	 0.5796000 	 0.1142000 	 0.0137000 	 0.0163000 	 6.1468000 	 0.0145000 	 0.0358000 	 2.9552000 	 0.7419000 	 0.0065000 	 0.4274000 	 0.4925000 	 0.0417000	AGN
8.3000000 	 -1.0000000 	 -2.5000000 	 0.8945000 	 1.2364000 	 0.5461000 	 0.1327000 	 0.0116000 	 0.0249000 	 6.1061000 	 0.0128000 	 0.0306000 	 2.9664000 	 0.6791000 	 0.0280000 	 0.3855000 	 0.9852000 	 0.0330000	AGN
8.3000000 	 -1.0000000 	 -2.2500000 	 0.8838000 	 1.0430000 	 0.4818000 	 0.1291000 	 0.0098000 	 0.0280000 	 5.2215000 	 0.0118000 	 0.0258000 	 2.9880000 	 0.6435000 	 0.0999000 	 0.3767000 	 1.4122000 	 0.0265000	AGN
8.3000000 	 -1.0000000 	 -2.0000000 	 0.9482000 	 0.9449000 	 0.4139000 	 0.1031000 	 0.0082000 	 0.0240000 	 3.7845000 	 0.0115000 	 0.0217000 	 3.0237000 	 0.6313000 	 0.2517000 	 0.4014000 	 1.6072000 	 0.0226000	AGN
8.3000000 	 -1.0000000 	 -1.7500000 	 1.0922000 	 0.9312000 	 0.3647000 	 0.0653000 	 0.0072000 	 0.0155000 	 2.3354000 	 0.0117000 	 0.0187000 	 3.0738000 	 0.6373000 	 0.4246000 	 0.4606000 	 1.5191000 	 0.0210000	AGN
8.3000000 	 -1.0000000 	 -1.5000000 	 1.3016000 	 0.9766000 	 0.3431000 	 0.0366000 	 0.0066000 	 0.0081000 	 1.3069000 	 0.0122000 	 0.0173000 	 3.1348000 	 0.6512000 	 0.4979000 	 0.5478000 	 1.1837000 	 0.0212000	AGN
8.3000000 	 -1.0000000 	 -1.5000000 	 1.3016000 	 0.9766000 	 0.3431000 	 0.0366000 	 0.0066000 	 0.0081000 	 1.3069000 	 0.0122000 	 0.0173000 	 3.1348000 	 0.6512000 	 0.4979000 	 0.5478000 	 1.1837000 	 0.0212000	AGN
8.3000000 	 -1.0000000 	 -1.5000000 	 1.3016000 	 0.9766000 	 0.3431000 	 0.0366000 	 0.0066000 	 0.0081000 	 1.3069000 	 0.0122000 	 0.0173000 	 3.1348000 	 0.6512000 	 0.4979000 	 0.5478000 	 1.1837000 	 0.0212000	AGN
8.3000000 	 -1.0000000 	 -1.0000000 	 1.9938000 	 1.0855000 	 0.3360000 	 0.0121000 	 0.0067000 	 0.0022000 	 0.4696000 	 0.0124000 	 0.0176000 	 3.2600000 	 0.6458000 	 0.3154000 	 0.8362000 	 0.4738000 	 0.0228000	AGN
8.3000000 	 -1.0000000 	 -0.5000000 	 3.2364000 	 1.1838000 	 0.3216000 	 0.0062000 	 0.0079000 	 0.0000000 	 0.2486000 	 0.0119000 	 0.0214000 	 3.3767000 	 0.6425000 	 0.1149000 	 1.3560000 	 0.1679000 	 0.0223000	AGN
8.3000000 	 -0.8750000 	 -4.0000000 	 2.5783000 	 2.3246000 	 0.3362000 	 0.0014000 	 0.0286000 	 0.0000000 	 0.1876000 	 0.0227000 	 0.0739000 	 2.9712000 	 1.4520000 	 0.0000000 	 1.1645000 	 0.0000000 	 0.0462000	AGN
8.3000000 	 -0.8750000 	 -3.7500000 	 2.1278000 	 2.6079000 	 0.3839000 	 0.0055000 	 0.0251000 	 0.0000000 	 0.6031000 	 0.0258000 	 0.0650000 	 2.9679000 	 1.4914000 	 0.0000000 	 0.9640000 	 0.0014000 	 0.0584000	AGN
8.3000000 	 -0.8750000 	 -3.5000000 	 1.7209000 	 2.6327000 	 0.4387000 	 0.0186000 	 0.0217000 	 0.0000000 	 1.6845000 	 0.0271000 	 0.0564000 	 2.9617000 	 1.4396000 	 0.0000000 	 0.7788000 	 0.0106000 	 0.0649000	AGN
8.3000000 	 -0.8750000 	 -3.2500000 	 1.3872000 	 2.3189000 	 0.4998000 	 0.0454000 	 0.0186000 	 0.0023000 	 3.4442000 	 0.0254000 	 0.0485000 	 2.9547000 	 1.2810000 	 0.0000000 	 0.6237000 	 0.0500000 	 0.0608000	AGN
8.3000000 	 -0.8750000 	 -3.0000000 	 1.1400000 	 1.8947000 	 0.5553000 	 0.0800000 	 0.0160000 	 0.0072000 	 5.1426000 	 0.0221000 	 0.0417000 	 2.9503000 	 1.1111000 	 0.0010000 	 0.5065000 	 0.2040000 	 0.0512000	AGN
8.3000000 	 -0.8750000 	 -2.7500000 	 0.9774000 	 1.5197000 	 0.5736000 	 0.1117000 	 0.0137000 	 0.0160000 	 6.0832000 	 0.0191000 	 0.0358000 	 2.9526000 	 0.9842000 	 0.0079000 	 0.4276000 	 0.5939000 	 0.0413000	AGN
8.3000000 	 -0.8750000 	 -2.5000000 	 0.8932000 	 1.2309000 	 0.5404000 	 0.1296000 	 0.0117000 	 0.0244000 	 6.0467000 	 0.0169000 	 0.0306000 	 2.9631000 	 0.8998000 	 0.0338000 	 0.3851000 	 1.1098000 	 0.0327000	AGN
8.3000000 	 -0.8750000 	 -2.2500000 	 0.8806000 	 1.0400000 	 0.4777000 	 0.1265000 	 0.0098000 	 0.0275000 	 5.1898000 	 0.0156000 	 0.0258000 	 2.9836000 	 0.8515000 	 0.1179000 	 0.3755000 	 1.5161000 	 0.0264000	AGN
8.3000000 	 -0.8750000 	 -2.0000000 	 0.9417000 	 0.9430000 	 0.4112000 	 0.1019000 	 0.0083000 	 0.0237000 	 3.7847000 	 0.0152000 	 0.0217000 	 3.0184000 	 0.8345000 	 0.2895000 	 0.3988000 	 1.7069000 	 0.0226000	AGN
8.3000000 	 -0.8750000 	 -1.7500000 	 1.0825000 	 0.9300000 	 0.3621000 	 0.0650000 	 0.0072000 	 0.0154000 	 2.3469000 	 0.0155000 	 0.0188000 	 3.0681000 	 0.8422000 	 0.4838000 	 0.4567000 	 1.6300000 	 0.0210000	AGN
8.3000000 	 -0.8750000 	 -1.5000000 	 1.2899000 	 0.9754000 	 0.3402000 	 0.0368000 	 0.0066000 	 0.0081000 	 1.3179000 	 0.0161000 	 0.0173000 	 3.1296000 	 0.8607000 	 0.5701000 	 0.5431000 	 1.2856000 	 0.0212000	AGN
8.3000000 	 -0.8750000 	 -1.5000000 	 1.2899000 	 0.9754000 	 0.3402000 	 0.0368000 	 0.0066000 	 0.0081000 	 1.3179000 	 0.0161000 	 0.0173000 	 3.1296000 	 0.8607000 	 0.5701000 	 0.5431000 	 1.2856000 	 0.0212000	AGN
8.3000000 	 -0.8750000 	 -1.5000000 	 1.2899000 	 0.9754000 	 0.3402000 	 0.0368000 	 0.0066000 	 0.0081000 	 1.3179000 	 0.0161000 	 0.0173000 	 3.1296000 	 0.8607000 	 0.5701000 	 0.5431000 	 1.2856000 	 0.0212000	AGN
8.3000000 	 -0.8750000 	 -1.0000000 	 1.9495000 	 1.0808000 	 0.3322000 	 0.0123000 	 0.0067000 	 0.0022000 	 0.4743000 	 0.0164000 	 0.0176000 	 3.2547000 	 0.8526000 	 0.3650000 	 0.8180000 	 0.5210000 	 0.0228000	AGN
8.3000000 	 -0.8750000 	 -0.5000000 	 3.1581000 	 1.1706000 	 0.3176000 	 0.0063000 	 0.0080000 	 0.0000000 	 0.2494000 	 0.0157000 	 0.0214000 	 3.3671000 	 0.8462000 	 0.1375000 	 1.3235000 	 0.1899000 	 0.0221000	AGN
8.3000000 	 -0.7500000 	 -4.0000000 	 2.5597000 	 2.2817000 	 0.3311000 	 0.0013000 	 0.0286000 	 0.0000000 	 0.1837000 	 0.0296000 	 0.0740000 	 2.9681000 	 1.9172000 	 0.0000000 	 1.1561000 	 0.0000000 	 0.0450000	AGN
8.3000000 	 -0.7500000 	 -3.7500000 	 2.1163000 	 2.5613000 	 0.3781000 	 0.0053000 	 0.0251000 	 0.0000000 	 0.5886000 	 0.0338000 	 0.0650000 	 2.9650000 	 1.9701000 	 0.0000000 	 0.9587000 	 0.0017000 	 0.0569000	AGN
8.3000000 	 -0.7500000 	 -3.5000000 	 1.7151000 	 2.5929000 	 0.4324000 	 0.0180000 	 0.0217000 	 0.0000000 	 1.6520000 	 0.0356000 	 0.0564000 	 2.9588000 	 1.9039000 	 0.0000000 	 0.7760000 	 0.0131000 	 0.0634000	AGN
8.3000000 	 -0.7500000 	 -3.2500000 	 1.3861000 	 2.2897000 	 0.4930000 	 0.0440000 	 0.0186000 	 0.0023000 	 3.3868000 	 0.0333000 	 0.0485000 	 2.9517000 	 1.6967000 	 0.0000000 	 0.6231000 	 0.0627000 	 0.0596000	AGN
8.3000000 	 -0.7500000 	 -3.0000000 	 1.1405000 	 1.8766000 	 0.5481000 	 0.0778000 	 0.0160000 	 0.0071000 	 5.0696000 	 0.0292000 	 0.0417000 	 2.9472000 	 1.4729000 	 0.0013000 	 0.5067000 	 0.2534000 	 0.0504000	AGN
8.3000000 	 -0.7500000 	 -2.7500000 	 0.9776000 	 1.5084000 	 0.5660000 	 0.1086000 	 0.0137000 	 0.0157000 	 6.0022000 	 0.0253000 	 0.0358000 	 2.9492000 	 1.3037000 	 0.0094000 	 0.4278000 	 0.6979000 	 0.0407000	AGN
8.3000000 	 -0.7500000 	 -2.5000000 	 0.8909000 	 1.2239000 	 0.5334000 	 0.1260000 	 0.0117000 	 0.0238000 	 5.9779000 	 0.0223000 	 0.0307000 	 2.9590000 	 1.1895000 	 0.0401000 	 0.3842000 	 1.2636000 	 0.0324000	AGN
8.3000000 	 -0.7500000 	 -2.2500000 	 0.8762000 	 1.0351000 	 0.4722000 	 0.1234000 	 0.0098000 	 0.0268000 	 5.1488000 	 0.0206000 	 0.0259000 	 2.9782000 	 1.1236000 	 0.1352000 	 0.3738000 	 1.6664000 	 0.0262000	AGN
8.3000000 	 -0.7500000 	 -2.0000000 	 0.9344000 	 0.9392000 	 0.4072000 	 0.1002000 	 0.0083000 	 0.0233000 	 3.7824000 	 0.0200000 	 0.0218000 	 3.0117000 	 1.0994000 	 0.3212000 	 0.3959000 	 1.8209000 	 0.0224000	AGN
8.3000000 	 -0.7500000 	 -1.7500000 	 1.0711000 	 0.9276000 	 0.3587000 	 0.0647000 	 0.0072000 	 0.0153000 	 2.3618000 	 0.0204000 	 0.0188000 	 3.0611000 	 1.1095000 	 0.5315000 	 0.4521000 	 1.7273000 	 0.0210000	AGN
8.3000000 	 -0.7500000 	 -1.5000000 	 1.2707000 	 0.9730000 	 0.3362000 	 0.0369000 	 0.0066000 	 0.0081000 	 1.3307000 	 0.0213000 	 0.0173000 	 3.1229000 	 1.1337000 	 0.6317000 	 0.5353000 	 1.3696000 	 0.0212000	AGN
8.3000000 	 -0.7500000 	 -1.5000000 	 1.2707000 	 0.9730000 	 0.3362000 	 0.0369000 	 0.0066000 	 0.0081000 	 1.3307000 	 0.0213000 	 0.0173000 	 3.1229000 	 1.1337000 	 0.6317000 	 0.5353000 	 1.3696000 	 0.0212000	AGN
8.3000000 	 -0.7500000 	 -1.5000000 	 1.2707000 	 0.9730000 	 0.3362000 	 0.0369000 	 0.0066000 	 0.0081000 	 1.3307000 	 0.0213000 	 0.0173000 	 3.1229000 	 1.1337000 	 0.6317000 	 0.5353000 	 1.3696000 	 0.0212000	AGN
8.3000000 	 -0.7500000 	 -1.0000000 	 1.8955000 	 1.0749000 	 0.3275000 	 0.0125000 	 0.0067000 	 0.0023000 	 0.4807000 	 0.0216000 	 0.0175000 	 3.2470000 	 1.1230000 	 0.4126000 	 0.7958000 	 0.5706000 	 0.0228000	AGN
